FSTATE,FCOUNTY,FPLACE,FIPS_ST,FIPS_COUNTY,FIPS,ORI9,ORI7,NAME,UA,STATENAME,COUNTYNAME,UANAME,PARTOF,AGCYTYPE,SUBTYPE1,SUBTYPE2,GOVID,LG_NAME,ADDRESS_NAME,ADDRESS_STR1,ADDRESS_STR2,ADDRESS_CITY,ADDRESS_STATE,ADDRESS_ZIP,REPORT_FLAG,CSLLEA08_ID,LEMAS_ID,U_STATENO,U_CNTY,U_POPGRP,U_TPOP,LG_POPULATION,YEAR,HOMICIDES,HOMICIDES_ASIAN,HOMICIDES_BLACK,HOMICIDES_HISPANIC,HOMICIDES_NATIVE,HOMICIDES_PACIFIC,HOMICIDES_UNKNOWN,HOMICIDES_WHITE,POPULATION,MALE_OFFICERS,FEMALE_OFFICERS,OFFICERS,OFFICER_RATE,CENSUS_POPULATION,BELOW_POVERTY,BLACK_POPULATION,NATIVE_POPULATION,ASIAN_POPULATION,HISPANIC_POPULATION,WHITE_POPULATION,LAND_AREA
6,37,8954,6,37,6037,CA0191200,CA01912,BURBANK POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019008,BURBANK CITY,BURBANK POLICE DEPARTMENT,200 N. THIRD ST.,NA,BURBANK,CA,91502,1,13280220,520190080250100,4,19,2,105057,103340,2019,0,0,0,0,0,0,0,0,105057,138,15,153,15,103799,11250,2845,695,13046,24640,58903,44913134
6,37,13756,6,37,6037,CA0191300,CA01913,CLAREMONT POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019009,CLAREMONT CITY,CLAREMONT POLICE DEPARTMENT,570 W. BONITA AVENUE,NA,CLAREMONT,CA,91711,1,13626460,520190090260100,4,19,4,35469,34926,2019,0,0,0,0,0,0,0,0,35469,32,5,37,10,31596,2637,1561,338,4077,8172,16318,34571489
6,37,16742,6,37,6037,CA0191600,CA01916,COVINA POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019011,COVINA CITY,COVINA POLICE DEPARTMENT,444 N. CITRUS AVENUE,NA,COVINA,CA,91723,1,13119810,520190110260100,4,19,4,48588,47796,2019,0,0,0,0,0,0,0,0,48588,55,1,56,12,47955,4172,1835,905,6480,28210,10724,18196483
6,37,17568,6,37,6037,CA0191800,CA01918,CULVER CITY POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019012,CULVER CITY CITY,CULVER CITY POLICE DEPARTMENT,4040 DUQUESNE AVENUE,NA,CULVER CITY,CA,90232,1,13839780,520190120250100,4,19,4,39528,38883,2019,0,0,0,0,0,0,0,0,39528,94,7,101,26,39004,2881,3214,217,6407,9161,18141,13238229
6,37,19766,6,37,6037,CA0192000,CA01920,DOWNEY POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019050,DOWNEY CITY,DOWNEY POLICE DEPARTMENT,10911 BROOKSHIRE AVENUE,NA,DOWNEY,CA,90241,1,13655460,520190500260100,4,19,2,113628,111772,2019,0,0,0,0,0,0,0,0,113628,92,15,107,9,112043,11105,3580,584,8288,82917,16031,32136882
6,37,22230,6,37,6037,CA0192200,CA01922,EL MONTE POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019014,EL MONTE CITY,EL MONTE POLICE DEPARTMENT,11333 VALLEY BOULEVARD,NA,EL MONTE,CA,91731,1,13062700,520190140260100,4,19,2,115356,113475,2019,2,1,1,0,0,0,0,0,115356,110,7,117,10,114525,23821,582,951,32854,75460,4419,24766300
6,37,22412,6,37,6037,CA0192300,CA01923,EL SEGUNDO POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019015,EL SEGUNDO CITY,EL SEGUNDO POLICE DEPARTMENT,348 MAIN STREET,NA,EL SEGUNDO,CA,90245,1,13294320,520190150260100,4,19,5,16931,16654,2019,0,0,0,0,0,0,0,0,16931,55,3,58,34,16819,1306,636,63,1630,2173,10767,14148053
6,37,28168,6,37,6037,CA0192400,CA01924,GARDENA POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019016,GARDENA CITY,GARDENA POLICE DEPARTMENT,1718 W. 162ND STREET,NA,GARDENA,CA,90247,1,13093500,520190160260100,4,19,3,59802,58829,2019,1,0,1,0,0,0,0,0,59802,87,8,95,16,59042,8768,13566,221,14705,22946,5597,15097442
6,37,30000,6,37,6037,CA0192500,CA01925,GLENDALE POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019017,GLENDALE CITY,GLENDALE POLICE DEPARTMENT,131 N. ISABEL STREET,NA,GLENDALE,CA,91206,1,13195910,520190170250100,4,19,2,194902,191719,2019,0,0,0,0,0,0,0,0,194902,214,26,240,12,198865,29543,3104,731,30769,36028,123551,78874075
6,37,30014,6,37,6037,CA0192600,CA01926,GLENDORA POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019018,GLENDORA CITY,GLENDORA POLICE DEPARTMENT,150 S. GLENDORA AVENUE,NA,GLENDORA,CA,91741,1,13469240,520190180260100,4,19,3,50903,50073,2019,1,0,1,0,0,0,0,0,50903,46,4,50,10,51016,4539,918,298,5491,17366,25098,50227994
6,37,32548,6,37,6037,CA0192800,CA01928,HAWTHORNE POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019019,HAWTHORNE CITY,HAWTHORNE POLICE DEPARTMENT,12501 S. HAWTHORNE BLVD.,NA,HAWTHORNE,CA,90250,1,13320630,520190190260100,4,19,3,85692,84293,2019,0,0,0,0,0,0,0,0,85692,89,7,96,11,86907,13517,21174,652,6935,46809,8203,15750342
6,37,33364,6,37,6037,CA0192900,CA01929,HERMOSA BEACH POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019020,HERMOSA BEACH CITY,HERMOSA BEACH POLICE DEPARTMENT,1315 VALLEY DRIVE,NA,HERMOSA BEACH,CA,90254,1,13825380,-1,4,19,5,19830,19506,2019,0,0,0,0,0,0,0,0,19830,31,2,33,17,19620,1032,261,151,1211,1921,15157,3694746
6,37,36056,6,37,6037,CA0193100,CA01931,HUNTINGTON PARK POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019021,HUNTINGTON PARK CITY,HUNTINGTON PARK POLICE DEPARTMENT,6542 MILES AVENUE,NA,HUNTINGTON PARK,CA,90255,1,13612960,-1,4,19,3,59079,58114,2019,0,0,0,0,0,0,0,0,59079,62,4,66,11,58505,15278,752,397,321,56604,869,7802438
6,37,36546,6,37,6037,CA0193300,CA01933,INGLEWOOD POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019022,INGLEWOOD CITY,INGLEWOOD POLICE DEPARTMENT,ONE MANCHESTER BLVD.,NA,INGLEWOOD,CA,90301,1,13253920,520190220260100,4,19,2,111488,109673,2019,1,0,1,0,0,0,0,0,111488,157,21,178,16,109733,20246,46131,1212,2122,54841,4314,23485608
6,37,36826,6,37,6037,CA0193400,CA01934,IRWINDALE POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019505,IRWINDALE CITY,IRWINDALE POLICE DEPARTMENT,5050 N. IRWINDALE AVENUE,NA,IRWINDALE,CA,91706,1,13676960,520195050260100,4,19,7,1447,1422,2019,0,0,0,0,0,0,0,0,1447,26,0,26,180,1399,123,3,5,10,1293,91,22858815
6,37,40830,6,37,6037,CA0193800,CA01938,LA VERNE POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019025,LA VERNE CITY,LA VERNE POLICE DEPARTMENT,2061 - 3RD STREET,NA,LA VERNE,CA,91750,1,13548250,520190250260100,4,19,4,31575,31063,2019,0,0,0,0,0,0,0,0,31575,36,4,40,13,31631,2445,957,219,2928,11674,15562,21833775
6,37,43000,6,37,6037,CA0194100,CA01941,LONG BEACH POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019026,LONG BEACH CITY,LONG BEACH POLICE DEPARTMENT,400 WEST BROADWAY,NA,LONG BEACH,CA,90802,1,11790270,520190260260100,4,19,NA,469893,462257,2019,2,0,2,0,0,0,0,0,469893,723,78,801,17,462329,83875,59613,4188,60706,197311,129158,130259313
6,37,44000,6,37,6037,CA0194200,CA01942,LOS ANGELES POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019027,LOS ANGELES CITY,LOS ANGELES POLICE DEPARTMENT,150 N. LOS ANGELES STREET,NA,LOS ANGELES,CA,90012,1,13545150,520190270260100,4,19,NA,3855122,3792621,2019,11,0,2,8,0,0,0,1,3855122,8063,1929,9992,26,3890402,741297,343112,28859,448257,1900869,1105699,1213850147
6,37,45400,6,37,6037,CA0194400,CA01944,MANHATTAN BEACH POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019029,MANHATTAN BEACH CITY,MANHATTAN BEACH POLICE DEPARTMENT,420 15TH STREET,NA,MANHATTAN BEACH,CA,90266,1,13861280,520190290260100,4,19,4,35719,35135,2019,0,0,0,0,0,0,0,0,35719,48,11,59,17,35501,1155,190,59,4255,2947,26400,10197387
6,37,48648,6,37,6037,CA0194600,CA01946,MONROVIA POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019031,MONROVIA CITY,MONROVIA POLICE DEPARTMENT,140 E. LIME AVENUE,NA,MONROVIA,CA,91016,1,13275120,520190310260100,4,19,4,37199,36590,2019,0,0,0,0,0,0,0,0,37199,41,5,46,12,36794,2903,2203,156,5152,14942,12999,35236719
6,37,48816,6,37,6037,CA0194700,CA01947,MONTEBELLO POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019032,MONTEBELLO CITY,MONTEBELLO POLICE DEPARTMENT,1600 W. BEVERLY BOULEVARD,NA,MONTEBELLO,CA,90640,1,13368530,520190320260100,4,19,3,63538,62500,2019,1,0,0,1,0,0,0,0,63538,62,7,69,11,62567,8374,789,393,8466,48821,4414,21581217
6,37,48914,6,37,6037,CA0194800,CA01948,MONTEREY PARK POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019033,MONTEREY PARK CITY,MONTEREY PARK POLICE DEPARTMENT,320 W. NEWMARK AVENUE,NA,MONTEREY PARK,CA,91754,1,13402540,520190330260100,4,19,3,61270,60269,2019,0,0,0,0,0,0,0,0,61270,59,9,68,11,60516,8445,325,364,40334,16310,2292,19870217
6,37,55380,6,37,6037,CA0195100,CA01951,PALOS VERDES ESTATES POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019034,PALOS VERDES ESTATES CITY,PALOS VERDES ESTATES POLICE DEPARTMENT,340 PALOS VERDES DR. WEST,NA,PALOS VERDES ESTATES,CA,90274,1,13250820,-1,4,19,5,13661,13438,2019,0,0,0,0,0,0,0,0,13661,22,3,25,18,13523,729,34,2,2848,1299,8866,12363795
6,37,56000,6,37,6037,CA0195300,CA01953,PASADENA POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019035,PASADENA CITY,PASADENA POLICE DEPARTMENT,207 NORTH GARFIELD AVENUE,NA,PASADENA,CA,91101,1,13490040,520190350250100,4,19,2,139382,137122,2019,1,0,1,0,0,0,0,0,139382,195,35,230,17,138925,21757,13542,383,23813,48640,49014,59492630
6,37,58072,6,37,6037,CA0195500,CA01955,POMONA POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019036,POMONA CITY,POMONA POLICE DEPARTMENT,490 W. MISSION BOULEVARD,NA,POMONA,CA,91766,1,11289390,520190360250100,4,19,2,151511,149058,2019,0,0,0,0,0,0,0,0,151511,140,11,151,10,148162,29795,8657,3101,14364,107322,15420,59444194
6,37,60018,6,37,6037,CA0195600,CA01956,REDONDO BEACH POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019037,REDONDO BEACH CITY,REDONDO BEACH POLICE DEPARTMENT,401 DIAMOND STREET,NA,REDONDO BEACH,CA,90277,1,13884880,520190370260100,4,19,3,67856,66748,2019,0,0,0,0,0,0,0,0,67856,79,8,87,13,67511,3056,2122,255,8693,11643,40849,16053613
6,37,66140,6,37,6037,CA0196100,CA01961,SAN FERNANDO POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019038,SAN FERNANDO CITY,SAN FERNANDO POLICE DEPARTMENT,910 FIRST STREET,NA,SAN FERNANDO,CA,91340,1,13628960,520190380260100,4,19,5,24039,23645,2019,0,0,0,0,0,0,0,0,24039,29,1,30,12,24477,3587,265,129,292,22806,1070,6148689
6,37,67042,6,37,6037,CA0196200,CA01962,SAN GABRIEL POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019039,SAN GABRIEL CITY,SAN GABRIEL POLICE DEPARTMENT,625 SOUTH DEL MAR,NA,SAN GABRIEL,CA,91776,1,13931090,-1,4,19,4,40376,39718,2019,0,0,0,0,0,0,0,0,40376,50,3,53,13,39678,4900,274,178,23843,10456,4586,10734444
6,37,68224,6,37,6037,CA0196300,CA01963,SAN MARINO POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019040,SAN MARINO CITY,SAN MARINO POLICE DEPARTMENT,2200 HUNTINGTON DRIVE,NA,SAN MARINO,CA,91108,1,13516350,-1,4,19,5,13364,13147,2019,0,0,0,0,0,0,0,0,13364,20,5,25,19,13264,1205,265,0,7877,567,4051,9757184
6,37,70000,6,37,6037,CA0196500,CA01965,SANTA MONICA POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019041,SANTA MONICA CITY,SANTA MONICA POLICE DEPARTMENT,333 OLYMPIC DRIVE,NA,SANTA MONICA,CA,90401,1,11186940,520190410260100,4,19,3,91215,89736,2019,0,0,0,0,0,0,0,0,91215,181,22,203,22,91213,9475,3936,319,9004,14456,58741,21794221
6,37,71806,6,37,6037,CA0196600,CA01966,SIERRA MADRE POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019042,SIERRA MADRE CITY,SIERRA MADRE POLICE DEPARTMENT,242 WEST SIERRA MADRE BLVD.,NA,SIERRA MADRE,CA,91024,1,13135910,-1,4,19,5,11098,10917,2019,0,0,0,0,0,0,0,0,11098,13,2,15,14,10993,625,144,24,1358,1759,7220,7646972
6,37,71876,6,37,6037,CA0196700,CA01967,SIGNAL HILL POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019043,SIGNAL HILL CITY,SIGNAL HILL POLICE DEPARTMENT,1800 E. HILL STREET,NA,SIGNAL HILL,CA,90755,1,13673560,520190430250100,4,19,5,11198,11016,2019,0,0,0,0,0,0,0,0,11198,32,4,36,32,11486,1546,1322,41,2746,3833,3212,5668921
6,37,73080,6,37,6037,CA0196900,CA01969,SOUTH GATE POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019044,SOUTH GATE CITY,SOUTH GATE POLICE DEPARTMENT,8620 CALIFORNIA AVENUE,NA,SOUTH GATE,CA,90280,1,13125010,520190440260100,4,19,3,95966,94396,2019,0,0,0,0,0,0,0,0,95966,66,5,71,7,94876,17809,789,597,697,90209,2925,18741671
6,37,73220,6,37,6037,CA0197000,CA01970,SOUTH PASADENA POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019045,SOUTH PASADENA CITY,SOUTH PASADENA POLICE DEPARTMENT,1422 MISSION STREET,NA,SOUTH PASADENA,CA,91030,1,13877280,520190450260100,4,19,4,26045,25619,2019,0,0,0,0,0,0,0,0,26045,33,1,34,13,25704,2242,769,70,7728,5008,10912,8819986
6,37,80000,6,37,6037,CA0197200,CA01972,TORRANCE POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019046,TORRANCE CITY,TORRANCE POLICE DEPARTMENT,3300 CIVIC CENTER DRIVE,NA,TORRANCE,CA,90503,1,13087000,520190460250100,4,19,2,147851,145438,2019,0,0,0,0,0,0,0,0,147851,192,16,208,14,145494,10155,3779,909,53390,25341,55553,53037736
6,37,82422,6,37,6037,CA0197300,CA01973,VERNON POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019047,VERNON CITY,VERNON POLICE DEPARTMENT,4305 SANTA FE AVENUE,NA,VERNON,CA,90058,1,13559750,-1,4,19,7,114,112,2019,0,0,0,0,0,0,0,0,114,44,3,47,123,90,2,17,0,8,60,5,12880336
6,37,84200,6,37,6037,CA0197500,CA01975,WEST COVINA POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019048,WEST COVINA CITY,WEST COVINA POLICE DEPARTMENT,1444 W. GARVEY AVE. S,NA,WEST COVINA,CA,91790,1,13637060,520190480260100,4,19,2,107861,106098,2019,0,0,0,0,0,0,0,0,107861,84,6,90,8,106396,10177,4482,607,31797,56515,11894,41545496
6,37,85292,6,37,6037,CA0197600,CA01976,WHITTIER POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019049,WHITTIER CITY,WHITTIER POLICE DEPARTMENT,7315 S. PAINTER AVENUE,NA,WHITTIER,CA,90602,1,13556650,520190490260100,4,19,3,86740,85331,2019,0,0,0,0,0,0,0,0,86740,112,10,122,14,84968,9188,1032,604,3980,57888,20702,37941708
6,39,13294,6,39,6039,CA0200100,CA02001,CHOWCHILLA POLICE DEPARTMENT,16696,CALIFORNIA,MADERA,"Chowchilla, CA Urban Cluster",0,0,888,888,52020001,CHOWCHILLA CITY,CHOWCHILLA POLICE DEPARTMENT,122 TRINITY AVENUE,NA,CHOWCHILLA,CA,93610,1,13868780,-1,4,20,5,19221,18720,2019,0,0,0,0,0,0,0,0,19221,12,1,13,7,12001,2341,165,373,372,6802,4165,19842458
6,39,45022,6,39,6039,CA0200200,CA02002,MADERA POLICE DEPARTMENT,52984,CALIFORNIA,MADERA,"Madera, CA Urbanized Area",0,0,888,888,52020002,MADERA CITY,MADERA POLICE DEPARTMENT,330 S. C STREET,NA,MADERA,CA,93638,1,13356930,520200020260100,4,20,3,62796,61416,2019,1,0,0,0,0,0,0,1,62796,53,5,58,9,63906,17737,2760,626,1012,49376,9926,40893961
6,41,5164,6,41,6041,CA0210100,CA02101,BELVEDERE POLICE DEPARTMENT,78904,CALIFORNIA,MARIN,"San Francisco--Oakland, CA Urbanized Area",0,0,888,888,52021001,BELVEDERE CITY,BELVEDERE POLICE DEPARTMENT,450 SAN RAFAEL AVENUE,NA,BELVEDERE,CA,94920,1,11969530,520210010260100,4,21,7,2109,2068,2019,0,0,0,0,0,0,0,0,2109,6,2,8,38,2098,48,0,0,68,64,1911,1345337
6,41,16462,6,41,6041,CA0210200,CA02102,CORTE MADERA PD,78904,CALIFORNIA,MARIN,"San Francisco--Oakland, CA Urbanized Area",0,0,888,888,52021002,CORTE MADERA TOWN,CORTE MADERA POLICE DEPARTMENT,NA,NA,CORTE MADERA,CA,94925,2,-1,-1,4,21,6,9440,9253,2019,0,0,0,0,0,0,0,0,9440,31,1,32,34,9835,329,150,0,546,811,7721,8193476
6,41,23168,6,41,6041,CA0210300,CA02103,FAIRFAX POLICE DEPARTMENT,78904,CALIFORNIA,MARIN,"San Francisco--Oakland, CA Urbanized Area",0,0,888,888,52021003,FAIRFAX TOWN,FAIRFAX POLICE DEPARTMENT,144 BOLINAS ROAD,NA,FAIRFAX,CA,94930,1,13494640,520210030260100,4,21,6,7590,7441,2019,0,0,0,0,0,0,0,0,7590,9,2,11,14,7565,356,18,16,352,647,6198,5707077
6,41,47710,6,41,6041,CA0210500,CA02105,MILL VALLEY POLICE DEPARTMENT,78904,CALIFORNIA,MARIN,"San Francisco--Oakland, CA Urbanized Area",0,0,888,888,52021005,MILL VALLEY CITY,MILL VALLEY POLICE DEPARTMENT,26 CORTE MADERA AVE.,NA,MILL VALLEY,CA,94941,1,13011000,-1,4,21,5,14181,13903,2019,0,0,0,0,0,0,0,0,14181,19,2,21,15,14274,678,97,48,614,922,11964,12335916
6,41,52582,6,41,6041,CA0210600,CA02106,NOVATO POLICE DEPARTMENT,78904,CALIFORNIA,MARIN,"San Francisco--Oakland, CA Urbanized Area",0,0,888,888,52021501,NOVATO CITY,NOVATO POLICE DEPARTMENT,909 MACHIN AVENUE,NA,NOVATO,CA,94945,1,13769970,-1,4,21,3,52942,51904,2019,0,0,0,0,0,0,0,0,52942,46,10,56,11,55275,4372,1504,115,3978,10352,36069,71068081
6,41,62980,6,41,6041,CA0210700,CA02107,ROSS POLICE DEPARTMENT,78904,CALIFORNIA,MARIN,"San Francisco--Oakland, CA Urbanized Area",0,0,888,888,52021006,ROSS TOWN,ROSS POLICE DEPARTMENT,33 SIR FRANCIS DRAKE BLVD.,P.O. BOX 320,ROSS,CA,94957,1,11369500,-1,4,21,7,2465,2415,2019,0,0,0,0,0,0,0,0,2465,8,0,8,32,2293,129,46,0,29,106,2088,4030685
6,41,64434,6,41,6041,CA0210800,CA02108,SAN ANSELMO POLICE DEPARTMENT,78904,CALIFORNIA,MARIN,"San Francisco--Oakland, CA Urbanized Area",0,0,888,888,52021007,SAN ANSELMO TOWN,SAN ANSELMO POLICE DEPARTMENT,525 SAN ANSELMO AVE,NA,SAN ANSELMO,CA,94960,1,13281220,-1,4,21,5,12584,12336,2019,0,0,0,0,0,0,0,0,12584,13,3,16,13,12513,463,104,0,505,662,10914,6933825
6,41,68364,6,41,6041,CA0210900,CA02109,SAN RAFAEL POLICE DEPARTMENT,78904,CALIFORNIA,MARIN,"San Francisco--Oakland, CA Urbanized Area",0,0,888,888,52021008,SAN RAFAEL CITY,SAN RAFAEL POLICE DEPARTMENT,1400 FIFTH AVENUE,NA,SAN RAFAEL,CA,94901,1,13514050,-1,4,21,3,58854,57713,2019,0,0,0,0,0,0,0,0,58854,51,7,58,10,57322,7643,1105,233,3325,18055,32549,42657000
6,41,70364,6,41,6041,CA0211000,CA02110,SAUSALITO POLICE DEPARTMENT,78904,CALIFORNIA,MARIN,"San Francisco--Oakland, CA Urbanized Area",0,0,888,888,52021009,SAUSALITO CITY,SAUSALITO POLICE DEPARTMENT,300 LOCUST STREET,NA,SAUSALITO,CA,94966,1,13904890,-1,4,21,6,7202,7061,2019,0,0,0,0,0,0,0,0,7202,16,2,18,25,7126,358,105,26,245,483,6210,4586478
6,41,78666,6,41,6041,CA0211100,CA02111,TIBURON POLICE DEPARTMENT,78904,CALIFORNIA,MARIN,"San Francisco--Oakland, CA Urbanized Area",0,0,888,888,52021701,TIBURON TOWN,TIBURON POLICE DEPARTMENT,1155 TIBURON BOULEVARD,NA,TIBURON,CA,94920,1,13044600,-1,4,21,6,9142,8962,2019,0,0,0,0,0,0,0,0,9142,12,1,13,14,9119,240,27,25,292,737,7474,11515082
6,45,25058,6,45,6045,CA0230100,CA02301,FORT BRAGG POLICE DEPARTMENT,30574,CALIFORNIA,MENDOCINO,"Fort Bragg, CA Urban Cluster",0,0,888,888,52023001,FORT BRAGG CITY,FORT BRAGG POLICE DEPARTMENT,250 CYPRESS STREET,NA,FORT BRAGG,CA,95437,1,11065730,-1,4,23,6,7317,7273,2019,0,0,0,0,0,0,0,0,7317,13,2,15,21,7208,1490,69,86,83,2347,4416,7120035
6,45,81134,6,45,6045,CA0230300,CA02303,UKIAH POLICE DEPARTMENT,89380,CALIFORNIA,MENDOCINO,"Ukiah, CA Urban Cluster",0,0,888,888,52023003,UKIAH CITY,UKIAH POLICE DEPARTMENT,300 SEMINARY AVENUE,NA,UKIAH,CA,95482,1,13418540,520230030250100,4,23,5,16172,16075,2019,0,0,0,0,0,0,0,0,16172,25,1,26,16,15530,3093,114,385,290,5841,8382,12096270
6,45,85600,6,45,6045,CA0230400,CA02304,WILLITS POLICE DEPARTMENT,95671,CALIFORNIA,MENDOCINO,"Willits, CA Urban Cluster",0,0,888,888,52023004,WILLITS CITY,WILLITS POLICE DEPARTMENT,"125 E. COMMERCIAL STREET, SUITE 150",NA,WILLITS,CA,95490,1,13976490,-1,4,23,6,4917,4888,2019,0,0,0,0,0,0,0,0,4917,11,1,12,24,4830,1188,43,214,104,900,3283,7247622
6,47,3162,6,47,6047,CA0240100,CA02401,ATWATER POLICE DEPARTMENT,56251,CALIFORNIA,MERCED,"Merced, CA Urbanized Area",0,0,888,888,52024001,ATWATER CITY,ATWATER POLICE DEPARTMENT,750 BELLEVUE ROAD,NA,ATWATER,CA,95301,1,13223120,520240010260200,4,24,4,28891,28168,2019,0,0,0,0,0,0,0,0,28891,29,1,30,10,28988,6161,1134,230,962,16733,9410,15766233
6,47,19612,6,47,6047,CA0240200,CA02402,DOS PALOS POLICE DEPARTMENT,24445,CALIFORNIA,MERCED,"Dos Palos, CA Urban Cluster",0,0,888,888,52024002,DOS PALOS CITY,DOS PALOS POLICE DEPARTMENT,1546 GOLDEN GATE AVENUE,NA,DOS PALOS,CA,93620,1,13993190,520240020260100,4,24,6,5079,4950,2019,0,0,0,0,0,0,0,0,5079,5,2,7,14,5244,1054,89,76,45,3697,1107,3495881
